,continent,date,new_vaccinations
1653,Asia,2021-08-03,28235308.0
1654,Asia,2021-08-04,28523728.0
1655,Asia,2021-08-05,28941106.0
1656,Asia,2021-08-06,29612832.0
1657,Asia,2021-08-07,24916654.0
1658,Asia,2021-08-08,22329391.0
1659,Asia,2021-08-09,24251349.0
1660,Asia,2021-08-10,27550336.0
1661,Asia,2021-08-11,26125531.0
1662,Asia,2021-08-12,21124098.0
1663,Asia,2021-08-13,21167347.0
1664,Asia,2021-08-14,22330845.0
1665,Asia,2021-08-15,12705693.0
1666,Asia,2021-08-16,19729617.0
1667,Asia,2021-08-17,26042242.0
1668,Asia,2021-08-18,26162428.0
1669,Asia,2021-08-19,24550844.0
1670,Asia,2021-08-20,25040658.0
1671,Asia,2021-08-21,22432529.0
1672,Asia,2021-08-22,20351929.0
1673,Asia,2021-08-23,23748301.0
1674,Asia,2021-08-24,28261880.0
1675,Asia,2021-08-25,29305325.0
1676,Asia,2021-08-26,29374724.0
1677,Asia,2021-08-27,34902075.0
1678,Asia,2021-08-28,29505181.0
1679,Asia,2021-08-29,22874256.0
1680,Asia,2021-08-30,24566083.0
1681,Asia,2021-08-31,23884013.0
1682,Asia,2021-09-01,34010560.0
1683,Asia,2021-09-02,24284815.0
1684,Asia,2021-09-03,21010227.0
1685,Asia,2021-09-04,16155224.0
1686,Asia,2021-09-05,18542487.0
1687,Asia,2021-09-06,17900394.0
1688,Asia,2021-09-07,27209548.0
1689,Asia,2021-09-08,28330402.0
1690,Asia,2021-09-09,26239401.0
1691,Asia,2021-09-10,17560791.0
1692,Asia,2021-09-11,23923331.0
1693,Asia,2021-09-12,17905803.0
1694,Asia,2021-09-13,23243120.0
1695,Asia,2021-09-14,14395356.0
1696,Asia,2021-09-15,20997256.0
1697,Asia,2021-09-16,21878878.0
1698,Asia,2021-09-17,19553670.0
1699,Asia,2021-09-18,29083814.0
1700,Asia,2021-09-19,17864641.0
1701,Asia,2021-09-20,15360250.0
1702,Asia,2021-09-21,16956224.0
1703,Asia,2021-09-22,16735042.0
1704,Asia,2021-09-23,20488620.0
1705,Asia,2021-09-24,21542100.0
1706,Asia,2021-09-25,13218285.0
1707,Asia,2021-09-26,11764272.0
1708,Asia,2021-09-27,23116906.0
1709,Asia,2021-09-28,16541956.0
1710,Asia,2021-09-29,23185173.0
1711,Asia,2021-09-30,16323490.0
1712,Asia,2021-10-01,13812475.0
1713,Asia,2021-10-02,13840405.0
1714,Asia,2021-10-03,9866878.0
1715,Asia,2021-10-04,11650620.0
1716,Asia,2021-10-05,16551346.0
1717,Asia,2021-10-06,13971093.0
1718,Asia,2021-10-07,11116321.0
1719,Asia,2021-10-08,16666434.0
1720,Asia,2021-10-09,14716831.0
1721,Asia,2021-10-10,13713466.0
1722,Asia,2021-10-11,10397534.0
1723,Asia,2021-10-12,16495022.0
1724,Asia,2021-10-13,13833903.0
1725,Asia,2021-10-14,12902715.0
1726,Asia,2021-10-15,11163832.0
1727,Asia,2021-10-16,7918149.0
1728,Asia,2021-10-17,11026119.0
1729,Asia,2021-10-18,11476988.0
1730,Asia,2021-10-19,18831841.0
1731,Asia,2021-10-20,19487215.0
1732,Asia,2021-10-21,13833528.0
1733,Asia,2021-10-22,15071320.0
1734,Asia,2021-10-23,11018996.0
1735,Asia,2021-10-24,13542223.0
1736,Asia,2021-10-25,8067902.0
1737,Asia,2021-10-26,15497977.0
1738,Asia,2021-10-27,15704749.0
1739,Asia,2021-10-28,17198551.0
1740,Asia,2021-10-29,20849896.0
1741,Asia,2021-10-30,19256821.0
1742,Asia,2021-10-31,13034867.0
1743,Asia,2021-11-01,15177823.0
1744,Asia,2021-11-02,16059342.0
1745,Asia,2021-11-03,19986479.0
1746,Asia,2021-11-04,17795659.0
1747,Asia,2021-11-05,15159912.0
1748,Asia,2021-11-06,15500001.0
1749,Asia,2021-11-07,16473035.0
1750,Asia,2021-11-08,18375020.0
1751,Asia,2021-11-09,21642947.0
1752,Asia,2021-11-10,23502652.0
1753,Asia,2021-11-11,20974551.0
1754,Asia,2021-11-12,24361792.0
1755,Asia,2021-11-13,21515294.0
1756,Asia,2021-11-14,14996571.0
1757,Asia,2021-11-15,16141611.0
1758,Asia,2021-11-16,19173954.0
1759,Asia,2021-11-17,20901689.0
1760,Asia,2021-11-18,18679383.0
1761,Asia,2021-11-19,16292031.0
1762,Asia,2021-11-20,21685932.0
1763,Asia,2021-11-21,14046181.0
1764,Asia,2021-11-22,16768036.0
1765,Asia,2021-11-23,20069688.0
1766,Asia,2021-11-24,22171583.0
1767,Asia,2021-11-25,18756206.0
1768,Asia,2021-11-26,25465068.0
1769,Asia,2021-11-27,15963105.0
1770,Asia,2021-11-28,24134143.0
1771,Asia,2021-11-29,19153559.0
1772,Asia,2021-11-30,19848278.0
1773,Asia,2021-12-01,24677572.0
1774,Asia,2021-12-02,25337705.0
1775,Asia,2021-12-03,18443696.0
1776,Asia,2021-12-04,24707238.0
1777,Asia,2021-12-05,17072449.0
1778,Asia,2021-12-06,17744858.0
1779,Asia,2021-12-07,19900024.0
1780,Asia,2021-12-08,20378132.0
1781,Asia,2021-12-09,24148182.0
1782,Asia,2021-12-10,18769625.0
1783,Asia,2021-12-11,29052143.0
1784,Asia,2021-12-12,15652724.0
1785,Asia,2021-12-13,16605602.0
1786,Asia,2021-12-14,25100756.0
1787,Asia,2021-12-15,24089416.0
1788,Asia,2021-12-16,21040136.0
1789,Asia,2021-12-17,25676575.0
1790,Asia,2021-12-18,24535680.0
1791,Asia,2021-12-19,15734970.0
1792,Asia,2021-12-20,20113520.0
1793,Asia,2021-12-21,25770817.0
1794,Asia,2021-12-22,21660226.0
1795,Asia,2021-12-23,25361149.0
1796,Asia,2021-12-24,25521573.0
1797,Asia,2021-12-25,25320303.0
1798,Asia,2021-12-26,14624062.0
1799,Asia,2021-12-27,20376246.0
1800,Asia,2021-12-28,28496974.0
1801,Asia,2021-12-29,28127490.0
1802,Asia,2021-12-30,21194676.0
1803,Asia,2021-12-31,25865676.0
1804,Asia,2022-01-01,11769952.0
1805,Asia,2022-01-02,9956373.0
1806,Asia,2022-01-03,18086571.0
1807,Asia,2022-01-04,18641122.0
1808,Asia,2022-01-05,21736662.0
1809,Asia,2022-01-06,23162098.0
1810,Asia,2022-01-07,25425881.0
1811,Asia,2022-01-08,10766764.0
1812,Asia,2022-01-09,17420508.0
1813,Asia,2022-01-10,17153995.0
1814,Asia,2022-01-11,24916504.0
1815,Asia,2022-01-12,17779703.0
1816,Asia,2022-01-13,19313183.0
1817,Asia,2022-01-14,11685393.0
1818,Asia,2022-01-15,17915330.0
1819,Asia,2022-01-16,13152177.0
1820,Asia,2022-01-17,16553602.0
1821,Asia,2022-01-18,11167650.0
1822,Asia,2022-01-19,27260899.0
1823,Asia,2022-01-20,18468949.0
1824,Asia,2022-01-21,16775186.0
1825,Asia,2022-01-22,12542919.0
1826,Asia,2022-01-23,9980878.0
1827,Asia,2022-01-24,10376725.0
1828,Asia,2022-01-25,15693979.0
1829,Asia,2022-01-26,15748225.0
1830,Asia,2022-01-27,10963782.0
1831,Asia,2022-01-28,13760948.0
1832,Asia,2022-01-29,10967426.0
1833,Asia,2022-01-30,10684735.0
1834,Asia,2022-01-31,9481211.0
1835,Asia,2022-02-01,8848146.0
1836,Asia,2022-02-02,10574371.0
1837,Asia,2022-02-03,9993018.0
1838,Asia,2022-02-04,11297595.0
1839,Asia,2022-02-05,9915899.0
1840,Asia,2022-02-06,6443251.0
1841,Asia,2022-02-07,10434495.0
1842,Asia,2022-02-08,17959724.0
1843,Asia,2022-02-09,21103224.0
1844,Asia,2022-02-10,14487555.0
1845,Asia,2022-02-11,19907015.0
1846,Asia,2022-02-12,11521134.0
1847,Asia,2022-02-13,12973958.0
1848,Asia,2022-02-14,14038954.0
1849,Asia,2022-02-15,15128979.0
1850,Asia,2022-02-16,12740514.0
1851,Asia,2022-02-17,15529807.0
1852,Asia,2022-02-18,14378116.0
1853,Asia,2022-02-19,15324421.0
1854,Asia,2022-02-20,8011246.0
1855,Asia,2022-02-21,11933254.0
1856,Asia,2022-02-22,13524052.0
1857,Asia,2022-02-23,12168077.0
1858,Asia,2022-02-24,13989766.0
1859,Asia,2022-02-25,14359678.0
1860,Asia,2022-02-26,11029427.0
1861,Asia,2022-02-27,7538099.0
1862,Asia,2022-02-28,12421967.0
1863,Asia,2022-03-01,10207034.0
1864,Asia,2022-03-02,13189611.0
1865,Asia,2022-03-03,11709030.0
1866,Asia,2022-03-04,11674559.0
1867,Asia,2022-03-05,10388740.0
1868,Asia,2022-03-06,6542179.0
1869,Asia,2022-03-07,10054962.0
1870,Asia,2022-03-08,11051857.0
1871,Asia,2022-03-09,11997028.0
1872,Asia,2022-03-10,11358934.0
1873,Asia,2022-03-11,11116458.0
1874,Asia,2022-03-12,8096126.0
1875,Asia,2022-03-13,6809534.0
1876,Asia,2022-03-14,9111083.0
1877,Asia,2022-03-15,9382297.0
1878,Asia,2022-03-16,9400432.0
1879,Asia,2022-03-17,9825736.0
1880,Asia,2022-03-18,8093074.0
1881,Asia,2022-03-19,7200889.0
1882,Asia,2022-03-20,7189494.0
1883,Asia,2022-03-21,9101407.0
1884,Asia,2022-03-22,13214607.0
1885,Asia,2022-03-23,12968192.0
1886,Asia,2022-03-24,11209625.0
1887,Asia,2022-03-25,7882052.0
1888,Asia,2022-03-26,9369397.0
1889,Asia,2022-03-27,7258379.0
1890,Asia,2022-03-28,14650564.0
1891,Asia,2022-03-29,13662619.0
1892,Asia,2022-03-30,14516162.0
1893,Asia,2022-03-31,10210523.0
1894,Asia,2022-04-01,5809828.0
1895,Asia,2022-04-02,3726866.0
1896,Asia,2022-04-03,2820811.0
1897,Asia,2022-04-04,3264424.0
1898,Asia,2022-04-05,7017547.0
1899,Asia,2022-04-06,6925407.0
1900,Asia,2022-04-07,6654027.0
1901,Asia,2022-04-08,6732077.0
1902,Asia,2022-04-09,6159436.0
1903,Asia,2022-04-10,4230047.0
1904,Asia,2022-04-11,6054948.0
1905,Asia,2022-04-12,6880858.0
1906,Asia,2022-04-13,6204092.0
1907,Asia,2022-04-14,6021563.0
1908,Asia,2022-04-15,4231872.0
1909,Asia,2022-04-16,3349197.0
1910,Asia,2022-04-17,2509448.0
1911,Asia,2022-04-18,4885092.0
1912,Asia,2022-04-19,8018673.0
1913,Asia,2022-04-20,5076474.0
1914,Asia,2022-04-21,6195296.0
1915,Asia,2022-04-22,6260185.0
1916,Asia,2022-04-23,3528400.0
1917,Asia,2022-04-24,3158432.0
1918,Asia,2022-04-25,5585927.0
1919,Asia,2022-04-26,6994149.0
1920,Asia,2022-04-27,7876310.0
1921,Asia,2022-04-28,6502439.0
1922,Asia,2022-04-29,7118727.0
1923,Asia,2022-04-30,4417015.0
1924,Asia,2022-05-01,3649930.0
1925,Asia,2022-05-02,2563029.0
1926,Asia,2022-05-03,3222036.0
1927,Asia,2022-05-04,2327113.0
1928,Asia,2022-05-05,3431672.0
1929,Asia,2022-05-06,4495464.0
1930,Asia,2022-05-07,4123398.0
1931,Asia,2022-05-08,3228851.0
1932,Asia,2022-05-09,3396173.0
1933,Asia,2022-05-10,4129893.0
1934,Asia,2022-05-11,4492624.0
1935,Asia,2022-05-12,4026544.0
1936,Asia,2022-05-13,4209018.0
1937,Asia,2022-05-14,3836876.0
1938,Asia,2022-05-15,2830545.0
1939,Asia,2022-05-16,2683739.0
1940,Asia,2022-05-17,3501249.0
1941,Asia,2022-05-18,4225186.0
1942,Asia,2022-05-19,3735666.0
1943,Asia,2022-05-20,4167526.0
1944,Asia,2022-05-21,3660887.0
1945,Asia,2022-05-22,2736942.0
1946,Asia,2022-05-23,2747289.0
1947,Asia,2022-05-24,3377718.0
1948,Asia,2022-05-25,3729490.0
1949,Asia,2022-05-26,3759828.0
1950,Asia,2022-05-27,4156302.0
1951,Asia,2022-05-28,3450665.0
1952,Asia,2022-05-29,2575841.0
1953,Asia,2022-05-30,2063609.0
1954,Asia,2022-05-31,3197974.0
1955,Asia,2022-06-01,3725408.0
1956,Asia,2022-06-02,1969573.0
1957,Asia,2022-06-03,2586263.0
1958,Asia,2022-06-04,2592874.0
1959,Asia,2022-06-05,1748661.0
1960,Asia,2022-06-06,2053112.0
1961,Asia,2022-06-07,3483973.0
1962,Asia,2022-06-08,3912936.0
1963,Asia,2022-06-09,3391333.0
1964,Asia,2022-06-10,3492745.0
1965,Asia,2022-06-11,3552757.0
1966,Asia,2022-06-12,2914508.0
1967,Asia,2022-06-13,3581219.0
1968,Asia,2022-06-14,3467760.0
1969,Asia,2022-06-15,3575676.0
1970,Asia,2022-06-16,3918949.0
1971,Asia,2022-06-17,4264681.0
1972,Asia,2022-06-18,3738504.0
1973,Asia,2022-06-19,2875501.0
1974,Asia,2022-06-20,2178569.0
1975,Asia,2022-06-21,3409895.0
1976,Asia,2022-06-22,4122263.0
1977,Asia,2022-06-23,4033736.0
1978,Asia,2022-06-24,4758733.0
1979,Asia,2022-06-25,4033828.0
1980,Asia,2022-06-26,3109263.0
1981,Asia,2022-06-27,3778640.0
1982,Asia,2022-06-28,4410968.0
1983,Asia,2022-06-29,3560634.0
1984,Asia,2022-06-30,4195688.0
1985,Asia,2022-07-01,2989847.0
1986,Asia,2022-07-02,2731508.0
1987,Asia,2022-07-03,2191801.0
1988,Asia,2022-07-04,2428372.0
1989,Asia,2022-07-05,3487994.0
1990,Asia,2022-07-06,3391760.0
1991,Asia,2022-07-07,2637402.0
1992,Asia,2022-07-08,3264080.0
1993,Asia,2022-07-09,1580768.0
1994,Asia,2022-07-10,673978.0
1995,Asia,2022-07-11,2327696.0
1996,Asia,2022-07-12,2585160.0
1997,Asia,2022-07-13,3425696.0
1998,Asia,2022-07-14,4756463.0
1999,Asia,2022-07-15,5009409.0
2000,Asia,2022-07-16,1871764.0
2001,Asia,2022-07-17,1032726.0
2002,Asia,2022-07-18,1143757.0
2003,Asia,2022-07-19,4134408.0
2004,Asia,2022-07-20,5099360.0
2005,Asia,2022-07-21,5509374.0
2006,Asia,2022-07-22,6622988.0
2007,Asia,2022-07-23,5789464.0
2008,Asia,2022-07-24,4053555.0
2009,Asia,2022-07-25,3940617.0
2010,Asia,2022-07-26,5885851.0
2011,Asia,2022-07-27,5555313.0
2012,Asia,2022-07-28,6645090.0
2013,Asia,2022-07-29,6443866.0
2014,Asia,2022-07-30,5765459.0
2015,Asia,2022-07-31,3985525.0
2016,Asia,2022-08-01,2358503.0
2017,Asia,2022-08-02,4561791.0
2018,Asia,2022-08-03,1776323.0
2019,Asia,2022-08-04,1763371.0
2020,Asia,2022-08-05,5751703.0
2021,Asia,2022-08-06,4923267.0
2022,Asia,2022-08-07,3749666.0
2023,Asia,2022-08-08,4507498.0
2024,Asia,2022-08-09,4223590.0
2025,Asia,2022-08-10,2851029.0
2026,Asia,2022-08-11,3298620.0
2027,Asia,2022-08-12,3024012.0
2028,Asia,2022-08-13,3245761.0
2029,Asia,2022-08-14,3012335.0
2030,Asia,2022-08-15,2991875.0
2031,Asia,2022-08-16,1783619.0
2032,Asia,2022-08-17,4165751.0
2033,Asia,2022-08-18,4857703.0
2034,Asia,2022-08-19,4405152.0
2035,Asia,2022-08-20,2881064.0
2036,Asia,2022-08-21,3560248.0
2037,Asia,2022-08-22,4333784.0
2038,Asia,2022-08-23,4260059.0
2039,Asia,2022-08-24,3840141.0
2040,Asia,2022-08-25,3649271.0
2041,Asia,2022-08-26,4525130.0
2042,Asia,2022-08-27,3643246.0
2043,Asia,2022-08-28,3108982.0
2044,Asia,2022-08-29,3394326.0
2045,Asia,2022-08-30,3712398.0
2046,Asia,2022-08-31,3163146.0
2047,Asia,2022-09-01,2308875.0
2048,Asia,2022-09-02,3448288.0
2049,Asia,2022-09-03,3427734.0
2050,Asia,2022-09-04,2523297.0
2051,Asia,2022-09-05,3543182.0
2052,Asia,2022-09-06,2620600.0
2053,Asia,2022-09-07,2723876.0
2054,Asia,2022-09-08,4341291.0
2055,Asia,2022-09-09,3633000.0
2056,Asia,2022-09-10,2843275.0
2057,Asia,2022-09-11,2283193.0
2058,Asia,2022-09-12,3246128.0
2059,Asia,2022-09-13,2863138.0
2060,Asia,2022-09-14,2783117.0
2061,Asia,2022-09-15,3438177.0
2062,Asia,2022-09-16,2627030.0
2063,Asia,2022-09-17,3192908.0
2064,Asia,2022-09-18,1942881.0
2065,Asia,2022-09-19,1459674.0
2066,Asia,2022-09-20,1935225.0
2067,Asia,2022-09-21,1835335.0
2068,Asia,2022-09-22,2195511.0
2069,Asia,2022-09-23,2005553.0
2070,Asia,2022-09-24,2127233.0
2071,Asia,2022-09-25,1914671.0
2072,Asia,2022-09-26,1436865.0
2073,Asia,2022-09-27,1873120.0
2074,Asia,2022-09-28,1923890.0
2075,Asia,2022-09-29,2873207.0
2076,Asia,2022-09-30,3950801.0
2077,Asia,2022-10-01,1790133.0
2078,Asia,2022-10-02,738001.0
2079,Asia,2022-10-03,459272.0
2080,Asia,2022-10-04,635223.0
2081,Asia,2022-10-05,647993.0
2082,Asia,2022-10-06,522955.0
2083,Asia,2022-10-07,831306.0
2084,Asia,2022-10-08,945001.0
2085,Asia,2022-10-09,619389.0
2086,Asia,2022-10-10,379907.0
2087,Asia,2022-10-11,912594.0
2088,Asia,2022-10-12,1254701.0
2089,Asia,2022-10-13,409851.0
2090,Asia,2022-10-14,685051.0
2091,Asia,2022-10-15,1240005.0
2092,Asia,2022-10-16,683748.0
2093,Asia,2022-10-17,542585.0
2094,Asia,2022-10-18,971937.0
2095,Asia,2022-10-19,905783.0
2096,Asia,2022-10-20,1049668.0
2097,Asia,2022-10-21,1075371.0
2098,Asia,2022-10-22,930391.0
2099,Asia,2022-10-23,468264.0
2100,Asia,2022-10-24,445191.0
2101,Asia,2022-10-25,476723.0
2102,Asia,2022-10-26,529057.0
2103,Asia,2022-10-27,562919.0
2104,Asia,2022-10-28,840960.0
2105,Asia,2022-10-29,880989.0
2106,Asia,2022-10-30,464230.0
2107,Asia,2022-10-31,411266.0
2108,Asia,2022-11-01,1691071.0
2109,Asia,2022-11-02,743502.0
2110,Asia,2022-11-03,526732.0
2111,Asia,2022-11-04,1068593.0
2112,Asia,2022-11-05,1016330.0
2113,Asia,2022-11-06,558014.0
2114,Asia,2022-11-07,725893.0
2115,Asia,2022-11-08,792525.0
2116,Asia,2022-11-09,1872460.0
2117,Asia,2022-11-10,913164.0
2118,Asia,2022-11-11,1111144.0
2119,Asia,2022-11-12,1144159.0
2120,Asia,2022-11-13,658436.0
2121,Asia,2022-11-14,758671.0
2122,Asia,2022-11-15,1052905.0
2123,Asia,2022-11-16,1032798.0
2124,Asia,2022-11-17,986230.0
2125,Asia,2022-11-18,1264080.0
2126,Asia,2022-11-19,1253603.0
2127,Asia,2022-11-20,1465572.0
2128,Asia,2022-11-21,960516.0
2129,Asia,2022-11-22,1146292.0
2130,Asia,2022-11-23,616455.0
2131,Asia,2022-11-24,959467.0
2132,Asia,2022-11-25,1270287.0
2133,Asia,2022-11-26,1255952.0
2134,Asia,2022-11-27,724893.0
2135,Asia,2022-11-28,952612.0
2136,Asia,2022-11-29,1084348.0
2137,Asia,2022-11-30,1082263.0
2138,Asia,2022-12-01,949854.0
2139,Asia,2022-12-02,1251070.0
2140,Asia,2022-12-03,2507409.0
2141,Asia,2022-12-04,2860193.0
2142,Asia,2022-12-05,1011044.0
2143,Asia,2022-12-06,1224259.0
2144,Asia,2022-12-07,1348219.0
2145,Asia,2022-12-08,1568718.0
2146,Asia,2022-12-09,2166623.0
2147,Asia,2022-12-10,2151592.0
2148,Asia,2022-12-11,1409539.0
2149,Asia,2022-12-12,2019742.0
2150,Asia,2022-12-13,2310298.0
2151,Asia,2022-12-14,2334310.0
2152,Asia,2022-12-15,2226029.0
2153,Asia,2022-12-16,2429897.0
2154,Asia,2022-12-17,2040668.0
2155,Asia,2022-12-18,1259442.0
2156,Asia,2022-12-19,1599393.0
2157,Asia,2022-12-20,3913139.0
2158,Asia,2022-12-21,4412042.0
2159,Asia,2022-12-22,3038223.0
2160,Asia,2022-12-23,3237369.0
2161,Asia,2022-12-24,2153011.0
2162,Asia,2022-12-25,1316832.0
2163,Asia,2022-12-26,1953746.0
2164,Asia,2022-12-27,1828503.0
2165,Asia,2022-12-28,1612685.0
2166,Asia,2022-12-29,1375222.0
2167,Asia,2022-12-30,1157843.0
2168,Asia,2022-12-31,753407.0
2169,Asia,2023-01-01,462261.0
2170,Asia,2023-01-02,7327139.0
2171,Asia,2023-01-03,739970.0
2172,Asia,2023-01-04,914593.0
2173,Asia,2023-01-05,991342.0
2174,Asia,2023-01-06,1601766.0
2175,Asia,2023-01-07,1100319.0
2176,Asia,2023-01-08,656089.0
2177,Asia,2023-01-09,1351740.0
2178,Asia,2023-01-10,1100170.0
2179,Asia,2023-01-11,1005962.0
2180,Asia,2023-01-12,1896620.0
2181,Asia,2023-01-13,880940.0
2182,Asia,2023-01-14,457574.0
2183,Asia,2023-01-15,144292.0
2184,Asia,2023-01-16,1901163.0
2185,Asia,2023-01-17,233984.0
2186,Europe,2020-01-06,0.0
2187,Europe,2020-01-18,0.0
2188,Europe,2020-01-24,0.0
2189,Europe,2020-01-25,0.0
2190,Europe,2020-01-26,0.0
2191,Europe,2020-01-27,0.0
2192,Europe,2020-01-28,0.0
2193,Europe,2020-01-29,0.0
2194,Europe,2020-01-30,0.0
2195,Europe,2020-01-31,0.0
2196,Europe,2020-02-01,0.0
2197,Europe,2020-02-02,0.0
2198,Europe,2020-02-03,0.0
2199,Europe,2020-02-04,0.0
2200,Europe,2020-02-05,0.0
2201,Europe,2020-02-06,0.0
2202,Europe,2020-02-07,0.0
2203,Europe,2020-02-08,0.0
2204,Europe,2020-02-09,0.0
2205,Europe,2020-02-10,0.0
2206,Europe,2020-02-11,0.0
2207,Europe,2020-02-12,0.0
2208,Europe,2020-02-13,0.0
2209,Europe,2020-02-14,0.0
2210,Europe,2020-02-15,0.0
2211,Europe,2020-02-16,0.0
2212,Europe,2020-02-17,0.0
2213,Europe,2020-02-18,0.0
2214,Europe,2020-02-19,0.0
2215,Europe,2020-02-20,0.0
2216,Europe,2020-02-21,0.0
2217,Europe,2020-02-22,0.0
2218,Europe,2020-02-23,0.0
2219,Europe,2020-02-24,0.0
2220,Europe,2020-02-25,0.0
2221,Europe,2020-02-26,0.0
2222,Europe,2020-02-27,0.0
2223,Europe,2020-02-28,0.0
2224,Europe,2020-02-29,0.0
2225,Europe,2020-03-01,0.0
2226,Europe,2020-03-02,0.0
2227,Europe,2020-03-03,0.0
2228,Europe,2020-03-04,0.0
2229,Europe,2020-03-05,0.0
2230,Europe,2020-03-06,0.0
2231,Europe,2020-03-07,0.0
2232,Europe,2020-03-08,0.0
2233,Europe,2020-03-09,0.0
2234,Europe,2020-03-10,0.0
2235,Europe,2020-03-11,0.0
2236,Europe,2020-03-12,0.0
2237,Europe,2020-03-13,0.0
2238,Europe,2020-03-14,0.0
2239,Europe,2020-03-15,0.0
2240,Europe,2020-03-16,0.0
2241,Europe,2020-03-17,0.0
2242,Europe,2020-03-18,0.0
2243,Europe,2020-03-19,0.0
2244,Europe,2020-03-20,0.0
2245,Europe,2020-03-21,0.0
2246,Europe,2020-03-22,0.0
2247,Europe,2020-03-23,0.0
2248,Europe,2020-03-24,0.0
2249,Europe,2020-03-25,0.0
2250,Europe,2020-03-26,0.0
2251,Europe,2020-03-27,0.0
2252,Europe,2020-03-28,0.0
2253,Europe,2020-03-29,0.0
2254,Europe,2020-03-30,0.0
2255,Europe,2020-03-31,0.0
2256,Europe,2020-04-01,0.0
2257,Europe,2020-04-02,0.0
2258,Europe,2020-04-03,0.0
2259,Europe,2020-04-04,0.0
2260,Europe,2020-04-05,0.0
2261,Europe,2020-04-06,0.0
2262,Europe,2020-04-07,0.0
2263,Europe,2020-04-08,0.0
2264,Europe,2020-04-09,0.0
2265,Europe,2020-04-10,0.0
2266,Europe,2020-04-11,0.0
2267,Europe,2020-04-12,0.0
2268,Europe,2020-04-13,0.0
2269,Europe,2020-04-14,0.0
2270,Europe,2020-04-15,0.0
2271,Europe,2020-04-16,0.0
2272,Europe,2020-04-17,0.0
2273,Europe,2020-04-18,0.0
2274,Europe,2020-04-19,0.0
2275,Europe,2020-04-20,0.0
2276,Europe,2020-04-21,0.0
2277,Europe,2020-04-22,0.0
2278,Europe,2020-04-23,0.0
2279,Europe,2020-04-24,0.0
2280,Europe,2020-04-25,0.0
2281,Europe,2020-04-26,0.0
2282,Europe,2020-04-27,0.0
2283,Europe,2020-04-28,0.0
2284,Europe,2020-04-29,0.0
2285,Europe,2020-04-30,0.0
2286,Europe,2020-05-01,0.0
2287,Europe,2020-05-02,0.0
2288,Europe,2020-05-03,0.0
2289,Europe,2020-05-04,0.0
2290,Europe,2020-05-05,0.0
2291,Europe,2020-05-06,0.0
2292,Europe,2020-05-07,0.0
2293,Europe,2020-05-08,0.0
2294,Europe,2020-05-09,0.0
2295,Europe,2020-05-10,0.0
2296,Europe,2020-05-11,0.0
2297,Europe,2020-05-12,0.0
2298,Europe,2020-05-13,0.0
2299,Europe,2020-05-14,0.0
2300,Europe,2020-05-15,0.0
2301,Europe,2020-05-16,0.0
2302,Europe,2020-05-17,0.0
2303,Europe,2020-05-18,0.0
2304,Europe,2020-05-19,0.0
2305,Europe,2020-05-20,0.0
2306,Europe,2020-05-21,0.0
2307,Europe,2020-05-22,0.0
2308,Europe,2020-05-23,0.0
2309,Europe,2020-05-24,0.0
2310,Europe,2020-05-25,0.0
2311,Europe,2020-05-26,0.0
2312,Europe,2020-05-27,0.0
2313,Europe,2020-05-28,0.0
2314,Europe,2020-05-29,0.0
2315,Europe,2020-05-30,0.0
2316,Europe,2020-05-31,0.0
2317,Europe,2020-06-01,0.0
2318,Europe,2020-06-02,0.0
2319,Europe,2020-06-03,0.0
2320,Europe,2020-06-04,0.0
2321,Europe,2020-06-05,0.0
2322,Europe,2020-06-06,0.0
2323,Europe,2020-06-07,0.0
2324,Europe,2020-06-08,0.0
2325,Europe,2020-06-09,0.0
2326,Europe,2020-06-10,0.0
2327,Europe,2020-06-11,0.0
2328,Europe,2020-06-12,0.0
2329,Europe,2020-06-13,0.0
2330,Europe,2020-06-14,0.0
2331,Europe,2020-06-15,0.0
2332,Europe,2020-06-16,0.0
2333,Europe,2020-06-17,0.0
2334,Europe,2020-06-18,0.0
2335,Europe,2020-06-19,0.0
2336,Europe,2020-06-20,0.0
2337,Europe,2020-06-21,0.0
2338,Europe,2020-06-22,0.0
2339,Europe,2020-06-23,0.0
2340,Europe,2020-06-24,0.0
2341,Europe,2020-06-25,0.0
2342,Europe,2020-06-26,0.0
2343,Europe,2020-06-27,0.0
2344,Europe,2020-06-28,0.0
2345,Europe,2020-06-29,0.0
2346,Europe,2020-06-30,0.0
2347,Europe,2020-07-01,0.0
2348,Europe,2020-07-02,0.0
2349,Europe,2020-07-03,0.0
2350,Europe,2020-07-04,0.0
2351,Europe,2020-07-05,0.0
2352,Europe,2020-07-06,0.0
2353,Europe,2020-07-07,0.0
2354,Europe,2020-07-08,0.0
2355,Europe,2020-07-09,0.0
2356,Europe,2020-07-10,0.0
2357,Europe,2020-07-11,0.0
2358,Europe,2020-07-12,0.0
2359,Europe,2020-07-13,0.0
2360,Europe,2020-07-14,0.0
2361,Europe,2020-07-15,0.0
2362,Europe,2020-07-16,0.0
2363,Europe,2020-07-17,0.0
2364,Europe,2020-07-18,0.0
2365,Europe,2020-07-19,0.0
2366,Europe,2020-07-20,0.0
2367,Europe,2020-07-21,0.0
2368,Europe,2020-07-22,0.0
2369,Europe,2020-07-23,0.0
2370,Europe,2020-07-24,0.0
2371,Europe,2020-07-25,0.0
2372,Europe,2020-07-26,0.0
